18:36:39  INFO     Epoch  36/200  train_loss=4.7487  val_cos_pos=0.0917  best=0.0917  no_improve=0  3.3s
18:36:43  INFO     Epoch  37/200  train_loss=4.7467  val_cos_pos=0.0921  best=0.0921  no_improve=0  3.4s
18:36:46  INFO     Epoch  38/200  train_loss=4.7460  val_cos_pos=0.0919  best=0.0921  no_improve=1  3.3s
18:36:50  INFO     Epoch  39/200  train_loss=4.7445  val_cos_pos=0.0923  best=0.0923  no_improve=0  3.4s
18:36:53  INFO     Epoch  40/200  train_loss=4.7431  val_cos_pos=0.0918  best=0.0923  no_improve=1  3.4s
18:36:56  INFO     Epoch  41/200  train_loss=4.7419  val_cos_pos=0.0926  best=0.0926  no_improve=0  3.4s
18:37:00  INFO     Epoch  42/200  train_loss=4.7404  val_cos_pos=0.0918  best=0.0926  no_improve=1  3.4s
18:37:03  INFO     Epoch  43/200  train_loss=4.7394  val_cos_pos=0.0924  best=0.0926  no_improve=2  3.4s
18:37:06  INFO     Epoch  44/200  train_loss=4.7385  val_cos_pos=0.0928  best=0.0928  no_improve=0  3.5s
18:37:10  INFO     Epoch  45/200  train_loss=4.7367  val_cos_pos=0.0927  best=0.0928  no_improve=1  3.4s
18:37:13  INFO     Epoch  46/200  train_loss=4.7360  val_cos_pos=0.0926  best=0.0928  no_improve=2  3.4s
18:37:17  INFO     Epoch  47/200  train_loss=4.7352  val_cos_pos=0.0935  best=0.0935  no_improve=0  3.4s
18:37:20  INFO     Epoch  48/200  train_loss=4.7337  val_cos_pos=0.0934  best=0.0935  no_improve=1  3.4s
18:37:23  INFO     Epoch  49/200  train_loss=4.7330  val_cos_pos=0.0926  best=0.0935  no_improve=2  3.3s
18:37:27  INFO     Epoch  50/200  train_loss=4.7322  val_cos_pos=0.0921  best=0.0935  no_improve=3  3.4s
18:37:30  INFO     Epoch  51/200  train_loss=4.7313  val_cos_pos=0.0926  best=0.0935  no_improve=4  3.4s
18:37:33  INFO     Epoch  52/200  train_loss=4.7299  val_cos_pos=0.0921  best=0.0935  no_improve=5  3.4s
18:37:37  INFO     Epoch  53/200  train_loss=4.7295  val_cos_pos=0.0928  best=0.0935  no_improve=6  3.3s
18:37:40  INFO     Epoch  54/200  train_loss=4.7289  val_cos_pos=0.0929  best=0.0935  no_improve=7  3.3s
18:37:43  INFO     Epoch  55/200  train_loss=4.7282  val_cos_pos=0.0943  best=0.0943  no_improve=0  3.3s
18:37:47  INFO     Epoch  56/200  train_loss=4.7274  val_cos_pos=0.0926  best=0.0943  no_improve=1  3.3s
18:37:50  INFO     Epoch  57/200  train_loss=4.7256  val_cos_pos=0.0929  best=0.0943  no_improve=2  3.4s
18:37:54  INFO     Epoch  58/200  train_loss=4.7255  val_cos_pos=0.0934  best=0.0943  no_improve=3  3.3s
18:37:57  INFO     Epoch  59/200  train_loss=4.7248  val_cos_pos=0.0935  best=0.0943  no_improve=4  3.4s
18:38:00  INFO     Epoch  60/200  train_loss=4.7247  val_cos_pos=0.0941  best=0.0943  no_improve=5  3.4s
18:38:04  INFO     Epoch  61/200  train_loss=4.7231  val_cos_pos=0.0934  best=0.0943  no_improve=6  3.4s
18:38:07  INFO     Epoch  62/200  train_loss=4.7225  val_cos_pos=0.0941  best=0.0943  no_improve=7  3.4s
18:38:10  INFO     Epoch  63/200  train_loss=4.7217  val_cos_pos=0.0938  best=0.0943  no_improve=8  3.3s
18:38:14  INFO     Epoch  64/200  train_loss=4.7208  val_cos_pos=0.0937  best=0.0943  no_improve=9  3.3s
18:38:17  INFO     Epoch  65/200  train_loss=4.7207  val_cos_pos=0.0936  best=0.0943  no_improve=10  3.3s
18:38:20  INFO     Epoch  66/200  train_loss=4.7201  val_cos_pos=0.0937  best=0.0943  no_improve=11  3.3s
18:38:24  INFO     Epoch  67/200  train_loss=4.7187  val_cos_pos=0.0943  best=0.0943  no_improve=0  3.4s
18:38:27  INFO     Epoch  68/200  train_loss=4.7182  val_cos_pos=0.0942  best=0.0943  no_improve=1  3.4s
18:38:30  INFO     Epoch  69/200  train_loss=4.7181  val_cos_pos=0.0940  best=0.0943  no_improve=2  3.3s
18:38:34  INFO     Epoch  70/200  train_loss=4.7175  val_cos_pos=0.0940  best=0.0943  no_improve=3  3.4s
18:38:37  INFO     Epoch  71/200  train_loss=4.7165  val_cos_pos=0.0946  best=0.0946  no_improve=0  3.3s
18:38:40  INFO     Epoch  72/200  train_loss=4.7157  val_cos_pos=0.0943  best=0.0946  no_improve=1  3.3s
18:38:44  INFO     Epoch  73/200  train_loss=4.7154  val_cos_pos=0.0949  best=0.0949  no_improve=0  3.3s
18:38:47  INFO     Epoch  74/200  train_loss=4.7156  val_cos_pos=0.0938  best=0.0949  no_improve=1  3.3s
18:38:50  INFO     Epoch  75/200  train_loss=4.7142  val_cos_pos=0.0946  best=0.0949  no_improve=2  3.3s
18:38:54  INFO     Epoch  76/200  train_loss=4.7138  val_cos_pos=0.0942  best=0.0949  no_improve=3  3.3s
18:38:57  INFO     Epoch  77/200  train_loss=4.7130  val_cos_pos=0.0949  best=0.0949  no_improve=0  3.3s
18:39:00  INFO     Epoch  78/200  train_loss=4.7127  val_cos_pos=0.0936  best=0.0949  no_improve=1  3.3s
18:39:04  INFO     Epoch  79/200  train_loss=4.7131  val_cos_pos=0.0941  best=0.0949  no_improve=2  3.3s
18:39:07  INFO     Epoch  80/200  train_loss=4.7123  val_cos_pos=0.0945  best=0.0949  no_improve=3  3.4s
18:39:10  INFO     Epoch  81/200  train_loss=4.7118  val_cos_pos=0.0945  best=0.0949  no_improve=4  3.3s
18:39:14  INFO     Epoch  82/200  train_loss=4.7109  val_cos_pos=0.0944  best=0.0949  no_improve=5  3.4s
18:39:17  INFO     Epoch  83/200  train_loss=4.7105  val_cos_pos=0.0949  best=0.0949  no_improve=6  3.3s
18:39:20  INFO     Epoch  84/200  train_loss=4.7106  val_cos_pos=0.0939  best=0.0949  no_improve=7  3.3s
18:39:24  INFO     Epoch  85/200  train_loss=4.7101  val_cos_pos=0.0940  best=0.0949  no_improve=8  3.3s
18:39:27  INFO     Epoch  86/200  train_loss=4.7092  val_cos_pos=0.0955  best=0.0955  no_improve=0  3.3s
18:39:30  INFO     Epoch  87/200  train_loss=4.7094  val_cos_pos=0.0942  best=0.0955  no_improve=1  3.3s
18:39:34  INFO     Epoch  88/200  train_loss=4.7080  val_cos_pos=0.0944  best=0.0955  no_improve=2  3.3s
18:39:37  INFO     Epoch  89/200  train_loss=4.7082  val_cos_pos=0.0950  best=0.0955  no_improve=3  3.3s
18:39:40  INFO     Epoch  90/200  train_loss=4.7076  val_cos_pos=0.0946  best=0.0955  no_improve=4  3.3s
18:39:43  INFO     Epoch  91/200  train_loss=4.7073  val_cos_pos=0.0944  best=0.0955  no_improve=5  3.2s
18:39:47  INFO     Epoch  92/200  train_loss=4.7068  val_cos_pos=0.0944  best=0.0955  no_improve=6  3.3s
18:39:50  INFO     Epoch  93/200  train_loss=4.7065  val_cos_pos=0.0946  best=0.0955  no_improve=7  3.3s
18:39:53  INFO     Epoch  94/200  train_loss=4.7053  val_cos_pos=0.0945  best=0.0955  no_improve=8  3.3s
18:39:57  INFO     Epoch  95/200  train_loss=4.7063  val_cos_pos=0.0946  best=0.0955  no_improve=9  3.3s
18:40:00  INFO     Epoch  96/200  train_loss=4.7052  val_cos_pos=0.0948  best=0.0955  no_improve=10  3.3s
18:40:03  INFO     Epoch  97/200  train_loss=4.7057  val_cos_pos=0.0953  best=0.0955  no_improve=11  3.3s
18:40:07  INFO     Epoch  98/200  train_loss=4.7042  val_cos_pos=0.0954  best=0.0955  no_improve=12  3.3s
18:40:10  INFO     Epoch  99/200  train_loss=4.7043  val_cos_pos=0.0947  best=0.0955  no_improve=13  3.3s
18:40:13  INFO     Epoch 100/200  train_loss=4.7035  val_cos_pos=0.0950  best=0.0955  no_improve=14  3.4s
18:40:17  INFO     Epoch 101/200  train_loss=4.7036  val_cos_pos=0.0952  best=0.0955  no_improve=15  3.3s
18:40:20  INFO     Epoch 102/200  train_loss=4.7033  val_cos_pos=0.0959  best=0.0959  no_improve=0  3.3s
18:40:23  INFO     Epoch 103/200  train_loss=4.7028  val_cos_pos=0.0951  best=0.0959  no_improve=1  3.4s
18:40:27  INFO     Epoch 104/200  train_loss=4.7025  val_cos_pos=0.0946  best=0.0959  no_improve=2  3.3s
